ANO,REGIAO,UF,NO_MUNICIPIO,TP_CATEGORIA,TP_DEPENDENCIA,PER_DOC_CUR_SUP_INF,PER_DOC_CUR_SUP_INF_PRE,PER_DOC_CUR_SUP_INF_CRE
2016,Nordeste,BA,Canavieiras,Total,Pública,39.5,33.3,47.1
2016,Nordeste,BA,Canavieiras,Urbana,Pública,41.2,35.300000000000004,47.1
2016,Nordeste,BA,Canavieiras,Rural,Pública,25,25,--
2016,Nordeste,BA,Coaraci,Total,Total,37.7,42.4,32.4
2016,Nordeste,BA,Coaraci,Urbana,Total,37.7,42.4,32.4
2016,Nordeste,BA,Coaraci,Rural,Total,--,--,--
2016,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2016,Nordeste,BA,Coaraci,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Coaraci,Total,Municipal,37.7,38.1,37.5
2016,Nordeste,BA,Coaraci,Urbana,Municipal,37.7,38.1,37.5
2016,Nordeste,BA,Coaraci,Rural,Municipal,--,--,--
2016,Nordeste,BA,Coaraci,Total,Privada,37.5,50,0
2016,Nordeste,BA,Coaraci,Urbana,Privada,37.5,50,0
2016,Nordeste,BA,Coaraci,Total,Pública,37.7,38.1,37.5
2016,Nordeste,BA,Coaraci,Urbana,Pública,37.7,38.1,37.5
2016,Nordeste,BA,Coaraci,Rural,Pública,--,--,--
2016,Nordeste,BA,Floresta Azul,Total,Total,10.5,9.1,12.5
2016,Nordeste,BA,Floresta Azul,Urbana,Total,10.5,9.1,12.5
2016,Nordeste,BA,Floresta Azul,Rural,Total,--,--,--
2016,Nordeste,BA,Floresta Azul,Total,Estadual,--,--,--
2016,Nordeste,BA,Floresta Azul,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Floresta Azul,Total,Municipal,0,0,0
2016,Nordeste,BA,Floresta Azul,Urbana,Municipal,0,0,0
2016,Nordeste,BA,Floresta Azul,Rural,Municipal,--,--,--
2016,Nordeste,BA,Floresta Azul,Total,Privada,28.6,16.7,100
2016,Nordeste,BA,Floresta Azul,Urbana,Privada,28.6,16.7,100
2016,Nordeste,BA,Floresta Azul,Total,Pública,0,0,0
2016,Nordeste,BA,Floresta Azul,Urbana,Pública,0,0,0
2016,Nordeste,BA,Floresta Azul,Rural,Pública,--,--,--
2016,Nordeste,BA,Ibicaraí,Total,Total,57,66.7,46.300000000000004
2016,Nordeste,BA,Ibicaraí,Urbana,Total,56.4,63.6,45.5
2016,Nordeste,BA,Ibicaraí,Rural,Total,58.1,75,47.4
2016,Nordeste,BA,Ibicaraí,Total,Estadual,--,--,--
2016,Nordeste,BA,Ibicaraí,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Ibicaraí,Rural,Estadual,--,--,--
2016,Nordeste,BA,Ibicaraí,Total,Municipal,64.3,84.8,45.9
2016,Nordeste,BA,Ibicaraí,Urbana,Municipal,69.2,90.5,44.4
2016,Nordeste,BA,Ibicaraí,Rural,Municipal,58.1,75,47.4
2016,Nordeste,BA,Ibicaraí,Total,Privada,25,16.7,50
2016,Nordeste,BA,Ibicaraí,Urbana,Privada,25,16.7,50
2016,Nordeste,BA,Ibicaraí,Total,Pública,64.3,84.8,45.9
2016,Nordeste,BA,Ibicaraí,Urbana,Pública,69.2,90.5,44.4
2016,Nordeste,BA,Ibicaraí,Rural,Pública,58.1,75,47.4
2016,Nordeste,BA,Ilhéus,Total,Total,70.4,70.8,70.3
2016,Nordeste,BA,Ilhéus,Urbana,Total,75,78.4,69.60000000000001
2016,Nordeste,BA,Ilhéus,Rural,Total,57.4,55.1,77.8
2016,Nordeste,BA,Ilhéus,Total,Federal,--,--,--
2016,Nordeste,BA,Ilhéus,Urbana,Federal,--,--,--
2016,Nordeste,BA,Ilhéus,Total,Estadual,17.5,17.5,--
2016,Nordeste,BA,Ilhéus,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Ilhéus,Rural,Estadual,17.5,17.5,--
2016,Nordeste,BA,Ilhéus,Total,Municipal,84.9,86.60000000000001,80
2016,Nordeste,BA,Ilhéus,Urbana,Municipal,84.10000000000001,87.10000000000001,80.4
2016,Nordeste,BA,Ilhéus,Rural,Municipal,87,85.7,77.8
2016,Nordeste,BA,Ilhéus,Total,Privada,66.2,69.60000000000001,60.7
2016,Nordeste,BA,Ilhéus,Urbana,Privada,66.2,69.60000000000001,60.7
2016,Nordeste,BA,Ilhéus,Total,Pública,73,71.4,80
2016,Nordeste,BA,Ilhéus,Urbana,Pública,84.10000000000001,87.10000000000001,80.4
2016,Nordeste,BA,Ilhéus,Rural,Pública,57.4,55.1,77.8
2016,Nordeste,BA,Itabuna,Total,Total,59.5,57,62.6
2016,Nordeste,BA,Itabuna,Urbana,Total,58.4,55.2,62.6
2016,Nordeste,BA,Itabuna,Rural,Total,100,100,--
2016,Nordeste,BA,Itabuna,Total,Estadual,--,--,--
2016,Nordeste,BA,Itabuna,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itabuna,Total,Municipal,78.8,76.3,83.9
2016,Nordeste,BA,Itabuna,Urbana,Municipal,77.8,74.5,83.9
2016,Nordeste,BA,Itabuna,Rural,Municipal,100,100,--
2016,Nordeste,BA,Itabuna,Total,Privada,31.900000000000002,31.400000000000002,34.9
2016,Nordeste,BA,Itabuna,Urbana,Privada,31.900000000000002,31.400000000000002,34.9
2016,Nordeste,BA,Itabuna,Total,Pública,78.8,76.3,83.9
2016,Nordeste,BA,Itabuna,Urbana,Pública,77.8,74.5,83.9
2016,Nordeste,BA,Itabuna,Rural,Pública,100,100,--
2016,Nordeste,BA,Itacaré,Total,Total,20.7,23.900000000000002,9.5
2016,Nordeste,BA,Itacaré,Urbana,Total,21.400000000000002,25.8,11.1
2016,Nordeste,BA,Itacaré,Rural,Total,18.8,20,0
2016,Nordeste,BA,Itacaré,Total,Estadual,--,--,--
2016,Nordeste,BA,Itacaré,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itacaré,Total,Municipal,22.2,24.3,7.1000000000000005
2016,Nordeste,BA,Itacaré,Urbana,Municipal,24.1,27.3,9.1
2016,Nordeste,BA,Itacaré,Rural,Municipal,18.8,20,0
2016,Nordeste,BA,Itacaré,Total,Privada,15.4,22.2,14.3
2016,Nordeste,BA,Itacaré,Urbana,Privada,15.4,22.2,14.3
2016,Nordeste,BA,Itacaré,Rural,Privada,--,--,--
2016,Nordeste,BA,Itacaré,Total,Pública,22.2,24.3,7.1000000000000005
2016,Nordeste,BA,Itacaré,Urbana,Pública,24.1,27.3,9.1
2016,Nordeste,BA,Itacaré,Rural,Pública,18.8,20,0
2016,Nordeste,BA,Itaju do Colônia,Total,Total,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Urbana,Total,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Rural,Total,--,--,--
2016,Nordeste,BA,Itaju do Colônia,Total,Estadual,--,--,--
2016,Nordeste,BA,Itaju do Colônia,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itaju do Colônia,Rural,Estadual,--,--,--
2016,Nordeste,BA,Itaju do Colônia,Total,Municipal,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Urbana,Municipal,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Rural,Municipal,--,--,--
2016,Nordeste,BA,Itaju do Colônia,Total,Pública,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Urbana,Pública,13.3,17.6,7.7
2016,Nordeste,BA,Itaju do Colônia,Rural,Pública,--,--,--
2016,Nordeste,BA,Itajuípe,Total,Total,45,45.5,37.5
2016,Nordeste,BA,Itajuípe,Urbana,Total,45,45.5,37.5
2016,Nordeste,BA,Itajuípe,Rural,Total,--,--,--
2016,Nordeste,BA,Itajuípe,Total,Estadual,--,--,--
2016,Nordeste,BA,Itajuípe,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itajuípe,Total,Municipal,46.7,45.800000000000004,50
2016,Nordeste,BA,Itajuípe,Urbana,Municipal,46.7,45.800000000000004,50
2016,Nordeste,BA,Itajuípe,Rural,Municipal,--,--,--
2016,Nordeste,BA,Itajuípe,Total,Privada,40,44.4,0
2016,Nordeste,BA,Itajuípe,Urbana,Privada,40,44.4,0
2016,Nordeste,BA,Itajuípe,Total,Pública,46.7,45.800000000000004,50
2016,Nordeste,BA,Itajuípe,Urbana,Pública,46.7,45.800000000000004,50
2016,Nordeste,BA,Itajuípe,Rural,Pública,--,--,--
2016,Nordeste,BA,Itapé,Total,Total,20,18.2,23.1
2016,Nordeste,BA,Itapé,Urbana,Total,18.8,15.8,23.1
2016,Nordeste,BA,Itapé,Rural,Total,33.3,33.3,--
2016,Nordeste,BA,Itapé,Total,Estadual,--,--,--
2016,Nordeste,BA,Itapé,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itapé,Total,Municipal,21.2,20,23.1
2016,Nordeste,BA,Itapé,Urbana,Municipal,20,17.6,23.1
2016,Nordeste,BA,Itapé,Rural,Municipal,33.3,33.3,--
2016,Nordeste,BA,Itapé,Total,Privada,0,0,--
2016,Nordeste,BA,Itapé,Urbana,Privada,0,0,--
2016,Nordeste,BA,Itapé,Total,Pública,21.2,20,23.1
2016,Nordeste,BA,Itapé,Urbana,Pública,20,17.6,23.1
2016,Nordeste,BA,Itapé,Rural,Pública,33.3,33.3,--
2016,Nordeste,BA,Itapitanga,Total,Total,10.4,8.700000000000001,12
2016,Nordeste,BA,Itapitanga,Urbana,Total,11.1,9.1,13
2016,Nordeste,BA,Itapitanga,Rural,Total,0,0,0
2016,Nordeste,BA,Itapitanga,Total,Estadual,--,--,--
2016,Nordeste,BA,Itapitanga,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Itapitanga,Total,Municipal,10.9,9.5,12
2016,Nordeste,BA,Itapitanga,Urbana,Municipal,11.6,10,13
2016,Nordeste,BA,Itapitanga,Rural,Municipal,0,0,0
2016,Nordeste,BA,Itapitanga,Total,Privada,0,0,--
2016,Nordeste,BA,Itapitanga,Urbana,Privada,0,0,--
2016,Nordeste,BA,Itapitanga,Total,Pública,10.9,9.5,12
2016,Nordeste,BA,Itapitanga,Urbana,Pública,11.6,10,13
2016,Nordeste,BA,Itapitanga,Rural,Pública,0,0,0
2016,Nordeste,BA,Jussari,Total,Total,50,62.5,25
2016,Nordeste,BA,Jussari,Urbana,Total,50,62.5,25
2016,Nordeste,BA,Jussari,Rural,Total,--,--,--
2016,Nordeste,BA,Jussari,Total,Estadual,--,--,--
2016,Nordeste,BA,Jussari,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Jussari,Total,Municipal,50,62.5,25
2016,Nordeste,BA,Jussari,Urbana,Municipal,50,62.5,25
2016,Nordeste,BA,Jussari,Rural,Municipal,--,--,--
2016,Nordeste,BA,Jussari,Total,Pública,50,62.5,25
2016,Nordeste,BA,Jussari,Urbana,Pública,50,62.5,25
2016,Nordeste,BA,Jussari,Rural,Pública,--,--,--
2016,Nordeste,BA,Maraú,Total,Total,20.3,19.6,25
2016,Nordeste,BA,Maraú,Urbana,Total,50,50,50
2016,Nordeste,BA,Maraú,Rural,Total,12.8,14,0
2016,Nordeste,BA,Maraú,Total,Estadual,--,--,--
2016,Nordeste,BA,Maraú,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Maraú,Rural,Estadual,--,--,--
2016,Nordeste,BA,Maraú,Total,Municipal,21.400000000000002,20.8,25
2016,Nordeste,BA,Maraú,Urbana,Municipal,54.5,57.1,50
2016,Nordeste,BA,Maraú,Rural,Municipal,13.3,14.6,0
2016,Nordeste,BA,Maraú,Total,Privada,0,0,--
2016,Nordeste,BA,Maraú,Urbana,Privada,0,0,--
2016,Nordeste,BA,Maraú,Rural,Privada,0,0,--
2016,Nordeste,BA,Maraú,Total,Pública,21.400000000000002,20.8,25
2016,Nordeste,BA,Maraú,Urbana,Pública,54.5,57.1,50
2016,Nordeste,BA,Maraú,Rural,Pública,13.3,14.6,0
2016,Nordeste,BA,Mascote,Total,Total,86.2,80,100
2016,Nordeste,BA,Mascote,Urbana,Total,86.2,80,100
2016,Nordeste,BA,Mascote,Rural,Total,--,--,--
2016,Nordeste,BA,Mascote,Total,Estadual,--,--,--
2016,Nordeste,BA,Mascote,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Mascote,Total,Municipal,86.2,80,100
2016,Nordeste,BA,Mascote,Urbana,Municipal,86.2,80,100
2016,Nordeste,BA,Mascote,Rural,Municipal,--,--,--
2016,Nordeste,BA,Mascote,Total,Pública,86.2,80,100
2016,Nordeste,BA,Mascote,Urbana,Pública,86.2,80,100
2016,Nordeste,BA,Mascote,Rural,Pública,--,--,--
2016,Nordeste,BA,Pau Brasil,Total,Total,39.1,38.2,41.7
2016,Nordeste,BA,Pau Brasil,Urbana,Total,47.4,50,41.7
2016,Nordeste,BA,Pau Brasil,Rural,Total,0,0,--
2016,Nordeste,BA,Pau Brasil,Total,Estadual,0,0,--
2016,Nordeste,BA,Pau Brasil,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Pau Brasil,Rural,Estadual,0,0,--
2016,Nordeste,BA,Pau Brasil,Total,Municipal,50,54.2,41.7
2016,Nordeste,BA,Pau Brasil,Urbana,Municipal,50,54.2,41.7
2016,Nordeste,BA,Pau Brasil,Rural,Municipal,--,--,--
2016,Nordeste,BA,Pau Brasil,Total,Privada,0,0,--
2016,Nordeste,BA,Pau Brasil,Urbana,Privada,0,0,--
2016,Nordeste,BA,Pau Brasil,Total,Pública,40.9,40.6,41.7
2016,Nordeste,BA,Pau Brasil,Urbana,Pública,50,54.2,41.7
2016,Nordeste,BA,Pau Brasil,Rural,Pública,0,0,--
2016,Nordeste,BA,Santa Luzia,Total,Total,54.5,64.7,43.800000000000004
2016,Nordeste,BA,Santa Luzia,Urbana,Total,51.6,60,43.800000000000004
2016,Nordeste,BA,Santa Luzia,Rural,Total,100,100,--
2016,Nordeste,BA,Santa Luzia,Total,Estadual,--,--,--
2016,Nordeste,BA,Santa Luzia,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Santa Luzia,Total,Municipal,57.7,66.7,50
2016,Nordeste,BA,Santa Luzia,Urbana,Municipal,54.2,60,50
2016,Nordeste,BA,Santa Luzia,Rural,Municipal,100,100,--
2016,Nordeste,BA,Santa Luzia,Total,Privada,42.9,60,0
2016,Nordeste,BA,Santa Luzia,Urbana,Privada,42.9,60,0
2016,Nordeste,BA,Santa Luzia,Total,Pública,57.7,66.7,50
2016,Nordeste,BA,Santa Luzia,Urbana,Pública,54.2,60,50
2016,Nordeste,BA,Santa Luzia,Rural,Pública,100,100,--
2016,Nordeste,BA,São José da Vitória,Total,Total,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Urbana,Total,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Rural,Total,--,--,--
2016,Nordeste,BA,São José da Vitória,Total,Estadual,--,--,--
2016,Nordeste,BA,São José da Vitória,Urbana,Estadual,--,--,--
2016,Nordeste,BA,São José da Vitória,Total,Municipal,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Urbana,Municipal,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Rural,Municipal,--,--,--
2016,Nordeste,BA,São José da Vitória,Total,Pública,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Urbana,Pública,14.3,14.3,--
2016,Nordeste,BA,São José da Vitória,Rural,Pública,--,--,--
2016,Nordeste,BA,Ubaitaba,Total,Total,53.300000000000004,47.5,59.1
2016,Nordeste,BA,Ubaitaba,Urbana,Total,49,42.4,55
2016,Nordeste,BA,Ubaitaba,Rural,Total,77.8,71.4,100
2016,Nordeste,BA,Ubaitaba,Total,Federal,--,--,--
2016,Nordeste,BA,Ubaitaba,Urbana,Federal,--,--,--
2016,Nordeste,BA,Ubaitaba,Total,Estadual,--,--,--
2016,Nordeste,BA,Ubaitaba,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Ubaitaba,Total,Municipal,65.9,59.300000000000004,76.5
2016,Nordeste,BA,Ubaitaba,Urbana,Municipal,62.9,55,73.3
2016,Nordeste,BA,Ubaitaba,Rural,Municipal,77.8,71.4,100
2016,Nordeste,BA,Ubaitaba,Total,Privada,18.8,23.1,0
2016,Nordeste,BA,Ubaitaba,Urbana,Privada,18.8,23.1,0
2016,Nordeste,BA,Ubaitaba,Total,Pública,65.9,59.300000000000004,76.5
2016,Nordeste,BA,Ubaitaba,Urbana,Pública,62.9,55,73.3
2016,Nordeste,BA,Ubaitaba,Rural,Pública,77.8,71.4,100
2016,Nordeste,BA,Una,Total,Total,53.6,42.9,64.3
2016,Nordeste,BA,Una,Urbana,Total,56.300000000000004,45,64.3
2016,Nordeste,BA,Una,Rural,Total,37.5,37.5,--
2016,Nordeste,BA,Una,Total,Estadual,--,--,--
2016,Nordeste,BA,Una,Urbana,Estadual,--,--,--
2016,Nordeste,BA,Una,Total,Municipal,58.800000000000004,50,66.7
2016,Nordeste,BA,Una,Urbana,Municipal,62.800000000000004,56.300000000000004,66.7
2016,Nordeste,BA,Una,Rural,Municipal,37.5,37.5,--
2016,Nordeste,BA,Una,Total,Privada,0,0,0
2016,Nordeste,BA,Una,Urbana,Privada,0,0,0
2016,Nordeste,BA,Una,Total,Pública,58.800000000000004,50,66.7
2016,Nordeste,BA,Una,Urbana,Pública,62.800000000000004,56.300000000000004,66.7
2016,Nordeste,BA,Una,Rural,Pública,37.5,37.5,--
2016,Sudeste,MG,Santa Luzia,Total,Total,69.9,72.5,64.2
2016,Sudeste,MG,Santa Luzia,Urbana,Total,69.5,71.9,64.2
2016,Sudeste,MG,Santa Luzia,Rural,Total,100,100,--
2016,Sudeste,MG,Santa Luzia,Total,Federal,--,--,--
2016,Sudeste,MG,Santa Luzia,Urbana,Federal,--,--,--
2016,Sudeste,MG,Santa Luzia,Total,Estadual,--,--,--
2016,Sudeste,MG,Santa Luzia,Urbana,Estadual,--,--,--
2016,Sudeste,MG,Santa Luzia,Total,Municipal,89.3,86,95.60000000000001
2016,Sudeste,MG,Santa Luzia,Urbana,Municipal,89.10000000000001,85.60000000000001,95.60000000000001
2016,Sudeste,MG,Santa Luzia,Rural,Municipal,100,100,--
2016,Sudeste,MG,Santa Luzia,Total,Privada,32.4,43.300000000000004,23.1
2016,Sudeste,MG,Santa Luzia,Urbana,Privada,32.4,43.300000000000004,23.1
2016,Sudeste,MG,Santa Luzia,Total,Pública,89.3,86,95.60000000000001
2016,Sudeste,MG,Santa Luzia,Urbana,Pública,89.10000000000001,85.60000000000001,95.60000000000001
2016,Sudeste,MG,Santa Luzia,Rural,Pública,100,100,--
2017,Nordeste,MA,Santa Luzia,Total,Total,14.3,16.1,9.5
2017,Nordeste,MA,Santa Luzia,Urbana,Total,14.8,15.4,13.3
2017,Nordeste,MA,Santa Luzia,Rural,Total,13.7,16.7,0
2017,Nordeste,MA,Santa Luzia,Total,Estadual,--,--,--
2017,Nordeste,MA,Santa Luzia,Urbana,Estadual,--,--,--
2017,Nordeste,MA,Santa Luzia,Rural,Estadual,--,--,--
2017,Nordeste,MA,Santa Luzia,Total,Municipal,14.9,16.8,10.2
2017,Nordeste,MA,Santa Luzia,Urbana,Municipal,16.2,16.9,14.6
2017,Nordeste,MA,Santa Luzia,Rural,Municipal,13.7,16.7,0
2017,Nordeste,MA,Santa Luzia,Total,Privada,0,0,0
2017,Nordeste,MA,Santa Luzia,Urbana,Privada,0,0,0
2017,Nordeste,MA,Santa Luzia,Rural,Privada,--,--,--
2017,Nordeste,MA,Santa Luzia,Total,Pública,14.9,16.8,10.2
2017,Nordeste,MA,Santa Luzia,Urbana,Pública,16.2,16.9,14.6
2017,Nordeste,MA,Santa Luzia,Rural,Pública,13.7,16.7,0
2017,Nordeste,PB,Santa Luzia,Total,Total,66.7,66.7,66.7
2017,Nordeste,PB,Santa Luzia,Urbana,Total,65.7,65,66.7
2017,Nordeste,PB,Santa Luzia,Rural,Total,100,100,--
2017,Nordeste,PB,Santa Luzia,Total,Estadual,--,--,--
2017,Nordeste,PB,Santa Luzia,Urbana,Estadual,--,--,--
2017,Nordeste,PB,Santa Luzia,Total,Municipal,76.9,71.4,83.3
2017,Nordeste,PB,Santa Luzia,Urbana,Municipal,76,69.2,83.3
2017,Nordeste,PB,Santa Luzia,Rural,Municipal,100,100,--
2017,Nordeste,PB,Santa Luzia,Total,Privada,40,57.1,0
2017,Nordeste,PB,Santa Luzia,Urbana,Privada,40,57.1,0
2017,Nordeste,PB,Santa Luzia,Total,Pública,76.9,71.4,83.3
2017,Nordeste,PB,Santa Luzia,Urbana,Pública,76,69.2,83.3
2017,Nordeste,PB,Santa Luzia,Rural,Pública,100,100,--
2017,Nordeste,BA,Almadina,Total,Total,21.4,25,16.7
2017,Nordeste,BA,Almadina,Urbana,Total,21.4,25,16.7
2017,Nordeste,BA,Almadina,Rural,Total,--,--,--
2017,Nordeste,BA,Almadina,Total,Estadual,--,--,--
2017,Nordeste,BA,Almadina,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Almadina,Total,Municipal,21.4,25,16.7
2017,Nordeste,BA,Almadina,Urbana,Municipal,21.4,25,16.7
2017,Nordeste,BA,Almadina,Rural,Municipal,--,--,--
2017,Nordeste,BA,Almadina,Total,Pública,21.4,25,16.7
2017,Nordeste,BA,Almadina,Urbana,Pública,21.4,25,16.7
2017,Nordeste,BA,Almadina,Rural,Pública,--,--,--
2017,Nordeste,BA,Arataca,Total,Total,5,5.6,0
2017,Nordeste,BA,Arataca,Urbana,Total,5.3,5.9,0
2017,Nordeste,BA,Arataca,Rural,Total,0,0,--
2017,Nordeste,BA,Arataca,Total,Estadual,--,--,--
2017,Nordeste,BA,Arataca,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Arataca,Rural,Estadual,--,--,--
2017,Nordeste,BA,Arataca,Total,Municipal,5,5.6,0
2017,Nordeste,BA,Arataca,Urbana,Municipal,5.3,5.9,0
2017,Nordeste,BA,Arataca,Rural,Municipal,0,0,--
2017,Nordeste,BA,Arataca,Total,Pública,5,5.6,0
2017,Nordeste,BA,Arataca,Urbana,Pública,5.3,5.9,0
2017,Nordeste,BA,Arataca,Rural,Pública,0,0,--
2017,Nordeste,BA,Aurelino Leal,Total,Total,9.1,11.8,0
2017,Nordeste,BA,Aurelino Leal,Urbana,Total,13,17.6,0
2017,Nordeste,BA,Aurelino Leal,Rural,Total,4.8,5.9,0
2017,Nordeste,BA,Aurelino Leal,Total,Estadual,--,--,--
2017,Nordeste,BA,Aurelino Leal,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Aurelino Leal,Total,Municipal,9.1,11.8,0
2017,Nordeste,BA,Aurelino Leal,Urbana,Municipal,13,17.6,0
2017,Nordeste,BA,Aurelino Leal,Rural,Municipal,4.8,5.9,0
2017,Nordeste,BA,Aurelino Leal,Total,Pública,9.1,11.8,0
2017,Nordeste,BA,Aurelino Leal,Urbana,Pública,13,17.6,0
2017,Nordeste,BA,Aurelino Leal,Rural,Pública,4.8,5.9,0
2017,Nordeste,BA,Barro Preto,Total,Total,35,30,40
2017,Nordeste,BA,Barro Preto,Urbana,Total,40,33.3,44.4
2017,Nordeste,BA,Barro Preto,Rural,Total,20,25,0
2017,Nordeste,BA,Barro Preto,Total,Estadual,--,--,--
2017,Nordeste,BA,Barro Preto,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Barro Preto,Total,Municipal,35,30,40
2017,Nordeste,BA,Barro Preto,Urbana,Municipal,40,33.3,44.4
2017,Nordeste,BA,Barro Preto,Rural,Municipal,20,25,0
2017,Nordeste,BA,Barro Preto,Total,Pública,35,30,40
2017,Nordeste,BA,Barro Preto,Urbana,Pública,40,33.3,44.4
2017,Nordeste,BA,Barro Preto,Rural,Pública,20,25,0
2017,Nordeste,BA,Buerarema,Total,Total,54,52.5,54.5
2017,Nordeste,BA,Buerarema,Urbana,Total,58.3,57.7,54.5
2017,Nordeste,BA,Buerarema,Rural,Total,42.9,42.9,--
2017,Nordeste,BA,Buerarema,Total,Estadual,0,0,--
2017,Nordeste,BA,Buerarema,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Buerarema,Rural,Estadual,0,0,--
2017,Nordeste,BA,Buerarema,Total,Municipal,78.8,75,83.3
2017,Nordeste,BA,Buerarema,Urbana,Municipal,83.3,78.9,83.3
2017,Nordeste,BA,Buerarema,Rural,Municipal,66.7,66.7,--
2017,Nordeste,BA,Buerarema,Total,Privada,8.3,0,20
2017,Nordeste,BA,Buerarema,Urbana,Privada,8.3,0,20
2017,Nordeste,BA,Buerarema,Total,Pública,68.4,63.6,83.3
2017,Nordeste,BA,Buerarema,Urbana,Pública,83.3,78.9,83.3
2017,Nordeste,BA,Buerarema,Rural,Pública,42.9,42.9,--
2017,Nordeste,BA,Camacan,Total,Total,57.4,58.1,56.3
2017,Nordeste,BA,Camacan,Urbana,Total,47.2,50,41.7
2017,Nordeste,BA,Camacan,Rural,Total,90.9,85.7,100
2017,Nordeste,BA,Camacan,Total,Estadual,--,--,--
2017,Nordeste,BA,Camacan,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Camacan,Total,Municipal,66.7,66.7,66.7
2017,Nordeste,BA,Camacan,Urbana,Municipal,56,58.8,50
2017,Nordeste,BA,Camacan,Rural,Municipal,90.9,85.7,100
2017,Nordeste,BA,Camacan,Total,Privada,27.3,28.6,25
2017,Nordeste,BA,Camacan,Urbana,Privada,27.3,28.6,25
2017,Nordeste,BA,Camacan,Total,Pública,66.7,66.7,66.7
2017,Nordeste,BA,Camacan,Urbana,Pública,56,58.8,50
2017,Nordeste,BA,Camacan,Rural,Pública,90.9,85.7,100
2017,Nordeste,BA,Canavieiras,Total,Total,35.6,41,28.6
2017,Nordeste,BA,Canavieiras,Urbana,Total,35.1,41.2,27.7
2017,Nordeste,BA,Canavieiras,Rural,Total,40,40,50
2017,Nordeste,BA,Canavieiras,Total,Estadual,--,--,--
2017,Nordeste,BA,Canavieiras,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Canavieiras,Total,Municipal,39.2,50,27.5
2017,Nordeste,BA,Canavieiras,Urbana,Municipal,39.1,53.1,26.3
2017,Nordeste,BA,Canavieiras,Rural,Municipal,40,40,50
2017,Nordeste,BA,Canavieiras,Total,Privada,24,21.1,33.3
2017,Nordeste,BA,Canavieiras,Urbana,Privada,24,21.1,33.3
2017,Nordeste,BA,Canavieiras,Total,Pública,39.2,50,27.5
2017,Nordeste,BA,Canavieiras,Urbana,Pública,39.1,53.1,26.3
2017,Nordeste,BA,Canavieiras,Rural,Pública,40,40,50
2017,Nordeste,BA,Coaraci,Total,Total,33,37,28.3
2017,Nordeste,BA,Coaraci,Urbana,Total,33.3,37.8,28.3
2017,Nordeste,BA,Coaraci,Rural,Total,0,0,--
2017,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2017,Nordeste,BA,Coaraci,Urbana,Estadual,--,--,--
2017,Nordeste,BA,Coaraci,Total,Municipal,32.9,36.4,30.2
2017,Nordeste,BA,Coaraci,Urbana,Municipal,33.3,37.5,30.2
2017,Nordeste,BA,Coaraci,Rural,Municipal,0,0,--
2017,Nordeste,BA,Coaraci,Total,Privada,33.3,38.5,14.3
2017,Nordeste,BA,Coaraci,Urbana,Privada,33.3,38.5,14.3
2017,Nordeste,BA,Coaraci,Total,Pública,32.9,36.4,30.2
2017,Nordeste,BA,Coaraci,Urbana,Pública,33.3,37.5,30.2
2017,Nordeste,BA,Coaraci,Rural,Pública,0,0,--
2017,Nordeste,BA,Floresta Azul,Total,Total,4.3,9.1,0
2017,Nordeste,BA,Floresta Azul,Urbana,Total,4.3,9.1,0
2017,Nordeste,BA,Floresta Azul,Rural,Total,--,--,--
2017,Nordeste,BA,Floresta Azul,Total,Estadual,--,--,--
